3158	0			
64064	0			
3158	0			
39	0			
622	0			
64064	0			
54511	0			
1595	7108			
7108	10682			
6309	1717			
1718	1717			
1717	6309			
1718	1717			
4047	1718			
4047	1595			
1718	1595			
7108	1595			
1718	7108			
7108	6307			
1718	6307			
50814	6307			
50814	51478			
10682	1718			
10682	1718			
10682	1718			
6309	10682			
10682	1718			
6309	1718			
1717	6309			
6309	1718			
1717	1718			
1594	120227			
1718	0			
1717	1718			
1717	3988			
1717	8435			
3988	1718			
8435	1718			
0	0			
0	8435			
0	3988			
0	1717			
0	1718			
0	8435			
0	3988			
0	1717			
0	1718			
1594	1591			
120227	1591			
1594	1591			
3988	0			
8435	0			
1718	0			
1717	0			
0	0			
0	0			
0	2222			
2222	6713			
6713	4047			
9023	9420			
10858	51302			
1593	9420			
1593	1581			
1593	9420			
1593	1581			
10858	9023			
10858	1581			
10858	1593			
10858	0			
9023	1581			
9023	1593			
9023	0			
1581	1593			
1581	0			
1593	0			
80270	1593			
80270	1593			
1581	80270			
9420	80270			
1581	80270			
80270	1582			
6718	1109			
1109	1593			
1593	10998			
10998	23600			
23600	8309			
8309	3295			
6342	570			
6342	10998			
6342	570			
570	10998			
10998	570			
1582	6718			
80270	6718			
6718	1109			
1109	1593			
1593	10998			
10998	23600			
23600	8309			
8309	3295			
6342	570			
6342	10998			
6342	570			
570	10998			
10998	570			
3295	6342			
3295	6342			
9420	80270			
1593	9420			
9420	80270			
570	10005			
570	10005			
570	10005			
10005	570			
10005	6342			
3242	6898			
6898	0			
51004	84274			
84274	10229			
51805	0			
0	27235			
10229	51805			
1728	2677			
79001	2677			
1728	79001			
1728	79001			
1728	2677			
2677	79001			
0	412			
0	6820			
0	1583			
0	1583			
412	1583			
412	1583			
6820	1583			
6820	1583			
1583	1586			
1583	1586			
1586	1583			
1589	9420			
1589	3284			
1589	3284			
1589	412			
1589	6820			
1589	1586			
1589	1583			
9420	3284			
9420	3284			
9420	412			
9420	6820			
9420	1586			
9420	1583			
3284	412			
3284	6820			
3284	1586			
3284	1583			
3284	412			
3284	6820			
3284	1586			
3284	1583			
412	1586			
412	1583			
6820	1586			
6820	1583			
1586	1583			
3284	1589			
3284	1589			
79644	8644			
1585	6718			
6718	1109			
1585	1585			
1585	1589			
1585	3291			
1585	3290			
1585	1589			
1585	3291			
1585	3290			
1589	3291			
1589	3290			
1109	3290			
3290	1109			
3284	1589			
3284	1585			
3284	1586			
3284	6718			
3284	79644			
3284	1589			
3284	1585			
3284	1586			
3284	6718			
3284	79644			
1589	1585			
1589	1586			
1589	6718			
1589	79644			
1585	1586			
1585	6718			
1585	79644			
1586	6718			
1586	79644			
6718	79644			
1585	1586			
1585	1589			
1586	1589			
6718	1109			
79644	8644			
1583	1586			
1583	3284			
1583	3284			
1583	1589			
1586	3284			
1586	3284			
1586	1589			
3284	1589			
3284	1589			
3284	1586			
3284	1585			
3284	1589			
3284	1586			
3284	1585			
3284	1589			
1586	1585			
1586	1589			
1585	1589			
1585	1586			
1585	1589			
1586	1589			
1589	1585			
1589	3284			
1589	3284			
1585	3284			
1585	3284			
1589	1585			
1589	3284			
1589	3284			
1585	3284			
1585	3284			
1585	1589			
1585	6718			
1585	3290			
1585	3291			
1585	3284			
1585	3284			
1589	6718			
1589	3290			
1589	3291			
1589	3284			
1589	3284			
6718	3290			
6718	3291			
6718	3284			
6718	3284			
3290	3284			
3290	3284			
3291	3284			
3291	3284			
6718	1109			
6718	3290			
6718	3291			
6718	1109			
1585	3284			
1585	3284			
6820	412			
6820	1577			
6820	1581			
6820	3284			
6820	3284			
412	1577			
412	1581			
412	3284			
412	3284			
1577	1581			
1577	3284			
1577	3284			
1581	3284			
1581	3284			
1577	3284			
1577	3284			
1585	6718			
1585	79644			
1585	1588			
1585	3284			
1585	3284			
1585	8644			
1585	8630			
6718	79644			
6718	1588			
6718	3284			
6718	3284			
6718	8644			
6718	8630			
79644	1588			
79644	3284			
79644	3284			
79644	8644			
79644	8630			
1588	3284			
1588	3284			
1588	8644			
1588	8630			
3284	8644			
3284	8630			
3284	8644			
3284	8630			
1588	79644			
1588	6718			
1588	79799			
1588	3284			
1588	3284			
1588	8644			
1588	8630			
79644	6718			
79644	79799			
79644	3284			
79644	3284			
79644	8644			
79644	8630			
6718	79799			
6718	3284			
6718	3284			
6718	8644			
6718	8630			
79799	3284			
79799	3284			
79799	8644			
79799	8630			
3284	8644			
3284	8630			
3284	8644			
3284	8630			
1585	3290			
6718	1109			
1109	79799			
79644	1109			
1109	79799			
79644	1109			
8630	6783			
8630	79799			
8630	1543			
8630	1577			
6783	79799			
6783	1543			
6783	1577			
79799	1543			
79799	1577			
1543	1577			
1543	1312			
1312	79799			
1577	8630			
8630	1543			
8630	1545			
8630	79799			
1543	1545			
1543	79799			
1545	79799			
8630	1543			
8630	79799			
1543	79799			
1545	1312			
1312	79799			
1589	1585			
1589	79644			
1589	3284			
1589	3284			
1585	79644			
1585	3284			
1585	3284			
79644	3284			
79644	3284			
1585	1585			
1585	6718			
6783	1588			
79799	1588			
8630	1588			
8630	1588			
79799	1588			
3284	1586			
3284	1586			
1589	1586			
1583	1586			
1586	6820			
1586	412			
1586	3284			
1586	3284			
1586	1577			
1586	1581			
3284	1586			
3284	1586			
1589	1586			
1585	1586			
1586	3284			
1586	3284			
1586	8644			
1586	8630			
1586	1588			
1586	79644			
1586	6718			
1586	1585			
3284	1576			
3284	1576			
6820	1576			
412	1576			
3284	1576			
3284	1576			
1576	1581			
1576	1586			
1576	8630			
8630	1576			
1576	1543			
1576	79799			
1576	6783			
1576	1588			
1577	1588			
1543	1588			
9551	64077			
496	64077			
55276	5634			
55276	56985			
5634	56985			
5634	5471			
5471	2618			
2618	2618			
2618	5198			
5198	2618			
2618	10606			
10606	10606			
10606	158			
158	353			
158	471			
353	471			
158	0			
0	353			
471	0			
9061	9061			
9061	5169			
9061	5169			
8382	3704			
272	159			
272	471			
272	3704			
272	9583			
272	956			
272	3615			
272	3251			
272	93034			
159	471			
159	3704			
159	9583			
159	956			
159	3615			
159	3251			
159	93034			
471	3704			
471	9583			
471	956			
471	3615			
471	3251			
471	93034			
3704	9583			
3704	956			
3704	3615			
3704	3251			
3704	93034			
9583	3615			
9583	3251			
9583	93034			
956	3615			
956	3251			
956	93034			
3615	3251			
3615	93034			
3251	93034			
159	158			
93034	100			
93034	4860			
100	4860			
4860	7498			
4860	7498			
4860	3251			
4860	7498			
4860	7498			
4860	3251			
7498	3251			
7498	3251			
272	956			
272	390877			
272	353			
272	93034			
272	132			
272	1633			
956	353			
956	93034			
956	132			
956	1633			
390877	353			
390877	93034			
390877	132			
390877	1633			
353	93034			
353	132			
353	1633			
93034	100			
93034	4860			
1633	100			
1633	4860			
132	100			
132	4860			
100	4860			
4860	353			
353	4860			
956	6241			
956	5315			
956	8382			
956	956			
956	954			
956	84284			
956	87178			
390877	6241			
390877	5315			
390877	8382			
390877	956			
390877	954			
390877	84284			
390877	87178			
6241	5315			
6241	8382			
6241	956			
6241	954			
6241	84284			
6241	87178			
5315	87178			
8382	87178			
956	87178			
954	87178			
84284	87178			
6241	8382			
6241	5315			
6241	390877			
8382	390877			
5315	390877			
390877	93034			
93034	100			
4860	93034			
4860	100			
100	4860			
8382	57804			
5315	57804			
954	9533			
954	55811			
956	9533			
956	55811			
84284	9533			
84284	55811			
8382	9533			
5315	9533			
5315	55811			
9533	55811			
5153	55811			
9533	87178			
3704	8382			
3704	956			
8382	9583			
8382	956			
956	9583			
956	956			
51292	3615			
51292	3251			
51292	93034			
51292	272			
51292	159			
51292	471			
51292	3704			
51292	9583			
51292	956			
93034	3704			
93034	8833			
93034	3615			
93034	3251			
3704	8833			
3704	3615			
3704	3251			
8833	3615			
8833	3251			
3615	3251			
4860	93034			
4860	3251			
4860	7498			
4860	7498			
4860	7498			
4860	7498			
4860	9615			
3251	7498			
3251	7498			
3251	7498			
3251	7498			
3251	9615			
7498	7498			
7498	9615			
7498	7498			
7498	9615			
7498	9615			
7498	9615			
318	3704			
8833	51292			
8833	8654			
8833	3704			
8833	956			
8833	9583			
8833	2987			
8833	353			
8833	3251			
8833	93034			
51292	8654			
51292	3704			
51292	956			
51292	9583			
51292	2987			
51292	353			
51292	3251			
51292	93034			
8654	3704			
8654	956			
8654	9583			
8654	2987			
8654	353			
8654	3251			
8654	93034			
3704	956			
3704	9583			
3704	2987			
3704	353			
3704	3251			
3704	93034			
956	353			
956	3251			
956	93034			
9583	353			
9583	3251			
9583	93034			
2987	353			
2987	3251			
2987	93034			
353	93034			
3251	93034			
93034	4860			
4860	353			
4860	3251			
4860	9615			
93034	4860			
1716	4860			
2987	3704			
2987	93034			
2987	1716			
3704	93034			
3704	1716			
2987	8382			
5315	2987			
57804	8382			
57804	5315			
6241	8382			
6241	5315			
6241	2987			
9533	8382			
9533	5315			
9533	956			
9533	318			
8382	318			
5315	318			
956	318			
58497	374659			
55811	8654			
4882	8654			
4882	9533			
4882	8382			
4882	5315			
4882	956			
4882	318			
55811	9533			
55811	8382			
55811	5315			
55811	956			
55811	318			
4882	3704			
3704	8382			
3704	5315			
3704	956			
3704	318			
3704	9533			
3704	55811			
87178	956			
87178	9583			
87178	2987			
87178	6241			
87178	956			
87178	5315			
87178	8382			
956	6241			
956	956			
956	5315			
956	8382			
9583	6241			
9583	956			
9583	5315			
9583	8382			
2987	6241			
2987	956			
2987	5315			
2987	8382			
6241	956			
6241	5315			
6241	8382			
272	0			
10606	0			
2618	0			
2618	0			
5471	0			
5471	0			
5634	0			
0	318			
0	956			
0	5315			
0	8382			
0	3704			
0	9533			
0	4882			
0	55811			
0	318			
0	956			
0	5315			
0	8382			
0	3704			
0	9533			
0	4882			
0	55811			
374659	87178			
374659	8382			
374659	5315			
374659	956			
374659	6241			
374659	2987			
374659	9583			
374659	956			
9533	87178			
3704	5315			
3704	8382			
3704	57804			
9615	353			
9615	3251			
9615	4860			
4860	353			
4860	3251			
4860	4860			
4860	4860			
8382	55811			
390877	5153			
390877	158			
956	5153			
956	158			
5153	158			
5153	272			
5153	132			
5153	1633			
5153	93034			
5153	353			
158	272			
158	132			
158	1633			
158	93034			
158	353			
1633	93034			
8382	5315			
8382	954			
8382	84284			
5315	954			
5315	84284			
954	84284			
956	2987			
5634	55276			
55276	56985			
8622	55811			
8622	158			
8622	956			
8622	390877			
8622	353			
8622	93034			
8622	1633			
8622	132			
8622	272			
956	390877			
93034	132			
131870	8382			
3704	131870			
8382	131870			
956	131870			
159	131870			
471	131870			
131870	3704			
131870	272			
131870	93034			
131870	3251			
131870	3615			
50808	6241			
50808	5315			
50808	87178			
50808	8382			
50808	956			
8382	956			
50808	954			
50808	84284			
50808	158			
50808	272			
50808	132			
50808	93034			
50808	353			
50808	1633			
50808	8622			
50808	5153			
9	1544			
1544	9			
9	7498			
1544	7498			
1544	9			
1544	7498			
1544	7498			
1548	9			
1548	1544			
1548	1544			
790	790			
790	790			
790	1723			
7372	1723			
7372	7372			
83549	7372			
93034	7372			
139596	7372			
7372	3704			
956	7372			
9583	7372			
51727	7372			
139596	83549			
83549	3704			
956	83549			
9583	83549			
51727	83549			
139596	93034			
93034	3704			
956	93034			
9583	93034			
51727	93034			
139596	3704			
956	139596			
9583	139596			
51727	139596			
956	3704			
9583	3704			
51727	3704			
51727	956			
8382	51727			
87178	51727			
956	9583			
8382	9583			
87178	9583			
956	956			
8382	956			
87178	956			
87178	956			
87178	8382			
8382	318			
956	318			
3704	318			
56474	318			
9533	318			
8382	3704			
8382	56474			
9533	8382			
956	3704			
56474	956			
9533	956			
56474	3704			
9533	3704			
9533	56474			
87178	9533			
87178	9533			
9533	87178			
9533	87178			
56474	956			
56474	8382			
56474	9533			
9533	956			
9533	8382			
87178	956			
956	6241			
956	956			
956	51727			
87178	8382			
8382	6241			
8382	956			
8382	51727			
87178	6241			
87178	956			
87178	51727			
956	6241			
51727	6241			
51727	93034			
51727	83549			
956	93034			
956	83549			
83549	978			
93034	978			
83549	7378			
83549	978			
93034	7378			
93034	978			
7378	978			
139596	7378			
7378	4860			
7378	1890			
7378	1806			
139596	4860			
139596	1890			
139596	1806			
1806	4860			
1806	1890			
1806	1807			
1807	51733			
79077	79077			
1635	79077			
93034	79077			
1633	79077			
51727	79077			
51727	1635			
51727	93034			
51727	1633			
79077	1635			
79077	93034			
79077	1633			
93034	1635			
1633	1635			
1633	978			
93034	978			
7084	978			
7084	4860			
7084	1890			
978	4860			
978	1890			
1635	7084			
1635	7298			
1635	1841			
1635	1854			
1635	3704			
7084	7298			
1841	7084			
1854	7084			
7084	3704			
1841	7298			
1854	7298			
7298	3704			
1854	1841			
1841	3704			
8382	1841			
8382	6241			
1841	6241			
8382	3704			
1854	8382			
57804	8382			
57804	956			
8382	1841			
8382	956			
956	1841			
956	956			
7298	1841			
1841	93034			
1841	7084			
7298	956			
956	93034			
956	7084			
7298	93034			
7298	7084			
93034	1890			
7084	1890			
1890	1806			
1806	1807			
1807	51733			
57804	79077			
8382	57804			
8382	79077			
7372	0			
790	0			
790	0			
790	0			
51733	0			
51733	0			
978	7378			
7084	7378			
7378	1806			
7378	139596			
1635	51727			
1635	79077			
51727	79077			
7298	93034			
1841	93034			
93034	3704			
93034	1854			
93034	1635			
93034	978			
93034	4860			
93034	7378			
93034	1890			
0	84706			
0	64902			
0	64902			
0	84706			
435	158			
435	0			
158	0			
7915	0			
0	2747			
0	56954			
2747	56954			
5471	790			
5471	9945			
5471	2744			
5471	2752			
790	9945			
790	2744			
790	2752			
9945	2744			
9945	2752			
2744	2752			
9945	0			
5471	0			
790	1373			
790	0			
1373	0			
1373	2744			
8659	2744			
8659	2752			
8659	2747			
8659	2572			
8659	0			
8659	0			
8659	0			
8659	0			
8659	0			
8659	0			
8659	0			
8659	0			
2744	2752			
2744	2747			
2744	2572			
2744	0			
2744	0			
2744	0			
2744	0			
2744	0			
2744	0			
2744	0			
2744	0			
2752	2747			
2752	2572			
2752	0			
2752	0			
2752	0			
2752	0			
2752	0			
2752	0			
2752	0			
2752	0			
2747	2572			
2747	0			
2747	0			
2747	0			
2747	0			
2747	0			
2747	0			
2747	0			
2747	0			
2572	0			
2572	0			
2572	0			
2572	0			
2572	0			
2572	0			
2572	0			
2572	0			
0	0			
0	0			
0	0			
0	0			
0	0			
0	0			
0	0			
0	0			
0	0			
0	0			
0	0			
0	0			
0	0			
0	0			
0	0			
0	0			
0	0			
0	0			
0	0			
0	0			
0	0			
0	0			
0	0			
0	0			
0	0			
0	0			
0	0			
0	0			
8659	0			
18	2572			
7915	18			
790	0			
56954	8528			
56954	259307			
56954	2806			
8528	259307			
8528	2806			
445	159			
445	0			
445	0			
445	0			
445	0			
445	0			
445	0			
445	0			
445	790			
445	0			
445	440			
445	443			
445	339983			
445	259307			
445	2806			
159	0			
159	0			
159	0			
159	0			
159	0			
159	0			
159	0			
159	790			
159	0			
159	440			
159	443			
159	339983			
159	259307			
159	2806			
0	0			
0	0			
0	0			
0	0			
0	0			
0	0			
0	790			
0	0			
0	440			
0	443			
0	339983			
0	259307			
0	2806			
0	0			
0	0			
0	0			
0	0			
0	0			
0	790			
0	0			
0	440			
0	443			
0	339983			
0	259307			
0	2806			
0	0			
0	0			
0	0			
0	0			
0	790			
0	0			
0	440			
0	443			
0	339983			
0	259307			
0	2806			
0	0			
0	0			
0	0			
0	790			
0	0			
0	440			
0	443			
0	339983			
0	259307			
0	2806			
0	0			
0	0			
0	790			
0	0			
0	440			
0	443			
0	339983			
0	259307			
0	2806			
0	0			
0	790			
0	0			
0	440			
0	443			
0	339983			
0	259307			
0	2806			
0	790			
0	0			
0	440			
0	443			
0	339983			
0	259307			
0	2806			
790	0			
790	440			
790	443			
790	339983			
790	259307			
790	2806			
0	440			
0	443			
0	339983			
0	259307			
0	2806			
440	443			
440	339983			
440	259307			
440	2806			
443	259307			
443	2806			
339983	259307			
339983	2806			
445	435			
159	158			
0	2806			
0	259307			
0	8528			
0	56954			
339983	57494			
339983	2346			
57494	443			
2346	443			
57494	2346			
57494	284716			
2346	284716			
0	57494			
339983	284716			
284716	443			
284716	2346			
132158	9380			
189	9380			
132158	26227			
26227	29968			
29968	5723			
189	875			
189	189			
189	6472			
189	113675			
189	113675			
189	5723			
189	875			
875	6472			
875	113675			
875	113675			
875	5723			
189	113675			
189	113675			
189	5723			
6472	113675			
6472	113675			
5723	6472			
5723	113675			
5723	113675			
55349	501			
501	635			
635	29958			
29958	51268			
29958	1757			
29958	27232			
2593	2628			
6472	275			
275	1738			
2731	1738			
189	2628			
875	1491			
5723	63826			
189	63826			
875	63826			
189	63826			
6472	63826			
113675	63826			
113675	63826			
9380	0			
189	0			
189	0			
189	0			
189	0			
189	0			
875	0			
875	0			
875	0			
875	0			
189	0			
189	0			
189	0			
189	0			
6472	0			
6472	0			
6472	0			
6472	0			
0	0			
113675	0			
113675	0			
0	0			
0	0			
5723	0			
113675	0			
113675	0			
0	0			
0	0			
5723	0			
113675	0			
113675	0			
113675	0			
113675	0			
0	0			
5723	0			
5723	0			
113675	0			
113675	0			
1610	0			
212	0			
4129	0			
8639	0			
1491	0			
63826	0			
63826	0			
63826	0			
63826	0			
6472	2628			
6472	51268			
6472	1757			
6472	27232			
6472	0			
6472	23464			
6472	212			
6472	2731			
6472	1610			
189	51268			
189	1757			
189	27232			
189	0			
189	23464			
189	212			
189	2731			
189	1610			
2628	51268			
2628	1757			
2628	27232			
2628	0			
2628	23464			
2628	212			
2628	2731			
2628	1610			
51268	0			
51268	23464			
51268	212			
51268	2731			
51268	1610			
1757	0			
1757	23464			
1757	212			
1757	2731			
1757	1610			
27232	0			
27232	23464			
27232	212			
27232	2731			
27232	1610			
0	23464			
0	212			
0	2731			
0	1610			
23464	212			
23464	2731			
23464	1610			
212	2731			
212	1610			
2731	1610			
113675	0			
0	55349			
2731	275			
113675	189			
113675	189			
0	189			
0	189			
6472	189			
189	189			
875	189			
189	0			
189	0			
189	5723			
189	63826			
0	132158			
0	26227			
875	189			
875	6472			
875	0			
875	0			
875	113675			
875	113675			
875	63826			
875	5723			
875	0			
875	0			
875	189			
875	189			
113675	0			
113675	0			
0	0			
64902	0			
64902	6472			
64902	189			
64902	2628			
64902	51268			
64902	1757			
64902	27232			
64902	0			
64902	23464			
64902	212			
64902	2731			
26227	669			
0	669			
132158	669			
0	113675			
2806	0			
1491	0			
1491	0			
1491	1036			
1491	2806			
0	0			
0	1036			
0	1491			
0	2806			
0	1036			
0	1491			
0	2806			
1036	1491			
1036	2806			
1491	2806			
7263	1491			
2806	7263			
2806	92483			
7263	92483			
7263	0			
7263	0			
2806	0			
2806	1036			
0	1036			
